transaction_date,day_of_week,city,lat,long,transaction_type,description,detailed_notes,category,subcategory,amount_USD,amount_ARS,ARS/USD,Questions
6/16/23,Friday,Santiago,-33.4489,-70.6693,credit,HAULMER*WHAT 2 DO IN CHIL,bar crawl,Entertainment,Alcohol,50.42,,,
6/16/23,Friday,Santiago,-33.4489,-70.6693,credit,REDELCO*FUKAI / ROSITA,Dinner at mexican place patio bella,Dining,,81.82,,,
6/17/23,Saturday,Santiago,-33.4489,-70.6693,credit,YA GANA*ROXANA MARIA GUZM,mojitos plaza azual,Entertainment,Alcohol,32.14,,,
6/17/23,Saturday,Santiago,-33.4489,-70.6693,credit,TECNIVE,phone adapters,Misc,,37.78,,,
6/18/23,Sunday,Santiago,-33.4489,-70.6693,credit,CAFE DE LA CANDELARIA,coffee and pastry in barrio Italia,Snacks,Coffee,10.64,,,
6/18/23,Sunday,Santiago,-33.4489,-70.6693,credit,BOMBO BURGER,burgers and cokes in patio bellavista,Dining,,37.36,,,
6/18/23,Sunday,Santiago,-33.4489,-70.6693,credit,SOCIEDAD F R LIMITADA,Dinner with that guy in Barrio Italia,Dining,,85.83,,,Gain of cash??
6/19/23,Monday,Santiago,-33.4489,-70.6693,credit,KELE PROVIDENCIA,lunch after walking tour,Dining,,29.04,,,Where is walking tour tip?
6/20/23,Tuesday,Santiago,-33.4489,-70.6693,cash,phone adapter,adapter to US,Misc,,2.50,,,estimate usd
6/20/23,Tuesday,Santiago,-33.4489,-70.6693,credit,TELEFONICA 103 GAL IMPERI,phone sims and plan,Misc,,12.55,,,
6/20/23,Tuesday,Santiago,-33.4489,-70.6693,cash,Locks,2 locks,Misc,,23.76,,,estimate usd
6/20/23,Tuesday,Santiago,-33.4489,-70.6693,credit,EMP. LA ROSA MERCED,corner café by the park,Dining,,40.26,,,
6/21/23,Wednesday,Santiago,-33.4489,-70.6693,cash,Toothpaste,needed toothpaste,Health,,2.38,,,
6/21/23,Wednesday,Santiago,-33.4489,-70.6693,cash,Completo,gross street hot dogs,Dining,,4.38,,,
6/21/23,Wednesday,Santiago,-33.4489,-70.6693,cash,Taxi,transportation during excursion,Transportation,,12.52,,,
6/21/23,Wednesday,Santiago,-33.4489,-70.6693,credit,SANTA ISABEL PTE ALTO,lunch for group hike,Groceries,,13.61,,,
6/21/23,Wednesday,Valparaiso,-33.0472,-71.6127,credit,TURBUS WEB 2,Santiago to Valpo Bus,Transportation,,15.79,,,
6/21/23,Wednesday,Santiago,-33.4489,-70.6693,cash,Tip for Hike,felipe tip,Excursion,,50.08,,,
6/22/23,Thursday,Valparaiso,-33.0472,-71.6127,credit,PAYU *UBER TRIP,uber to hostal in valpo,Transportation,,5.22,,,
6/22/23,Thursday,Santiago,-33.4489,-70.6693,credit,PAYU *UBER TRIP,uber to bus station,Transportation,,6.47,,,
6/22/23,Thursday,La Serena,-29.9027,-71.2519,credit,WWW.HOSTELWORLD.COM,deposit for La Serena hostel,Accommodation,Hostel,9.70,,,
6/22/23,Thursday,Valparaiso,-33.0472,-71.6127,cash,Drinks,,Entertainment,Alcohol,18.78,,,
6/22/23,Thursday,Valparaiso,-33.0472,-71.6127,credit,SOCIEDAD GASTRONOMICA MAR,,Dining,,53.65,,,
6/22/23,Thursday,Valparaiso,-33.0472,-71.6127,credit,HOSTAL CASA VOLANTE,hostel in valpo,Accommodation,Hostel,55.78,,,Still need deposit?
6/22/23,Thursday,Santiago,-33.4489,-70.6693,credit,TAB* LA CHIMBA HOSTEL,alcohol tab at la chimba,Entertainment,Alcohol,174.72,,,
6/23/23,Friday,Valparaiso,-33.0472,-71.6127,credit,SHELL ERRAZURIZ 789 F86,water and powerade,Health,,5.81,,,
6/23/23,Friday,Valparaiso,-33.0472,-71.6127,credit,HOSTAL CASA VOLANTE,"Breakfast, not worth it",Dining,,14.05,,,
6/23/23,Friday,Valparaiso,-33.0472,-71.6127,credit,CAFE DEL PINTOR,late night bar,Entertainment,Alcohol,16.67,,,
6/23/23,Friday,Valparaiso,-33.0472,-71.6127,credit,BABEL,alcohol at bar under hostel,Entertainment,Alcohol,20.38,,,
6/23/23,Friday,Valparaiso,-33.0472,-71.6127,credit,FUND.PABLO NERUDA VALPARA,Pablo Neruda House Tour,Excursion,,21.20,,,
6/23/23,Friday,Valparaiso,-33.0472,-71.6127,credit,HOSTAL CASA VOLANTE,Extra night in valpo,Accommodation,Hostel,34.54,,,"No breakdown, paid in USD"
6/23/23,Friday,Valparaiso,-33.0472,-71.6127,credit,AIDAS DINER SPA,pizza lunch in valpo,Dining,,39.81,,,
6/24/23,Saturday,Valparaiso,-33.0472,-71.6127,credit,SOCIEDAD CUENCA SUR INVER,minimart near hostel,Entertainment,Alcohol,5.44,,,
6/24/23,Saturday,Valparaiso,-33.0472,-71.6127,credit,SOCIEDAD CUENCA SUR INVER,minimart near hostel,Entertainment,Alcohol,5.93,,,
6/24/23,Saturday,Valparaiso,-33.0472,-71.6127,credit,SOCIEDAD CUENCA SUR INVER,minimart near hostel,Entertainment,Alcohol,9.39,,,
6/24/23,Saturday,Valparaiso,-33.0472,-71.6127,credit,PANINICAFE SOTOMAYOR,moldy muffin breakfast,Dining,,10.25,,,
6/24/23,Saturday,Santiago,-33.4489,-70.6693,credit,WWW.HOSTELWORLD.COM,deposit for return 1 to Santiago,Accommodation,Hostel,14.69,,,
6/24/23,Saturday,Valparaiso,-33.0472,-71.6127,cash,Lunch,,Dining,,43.82,,,
6/24/23,Saturday,La Serena,-29.9027,-71.2519,credit,TURBUS WEB 2,bus to la serena,Transportation,,66.76,,,
6/25/23,Sunday,La Serena,-29.9027,-71.2519,cash,Farmacy,body wash,Health,,3.37,,,estimate usd
6/25/23,Sunday,La Serena,-29.9027,-71.2519,credit,PAYU *UBER TRIP,from beach to hostal,Transportation,,3.58,,,
6/25/23,Sunday,Valparaiso,-33.0472,-71.6127,cash,Cabs,cabs to bus but missed bus,Transportation,,22.54,,,
6/25/23,Sunday,La Serena,-29.9027,-71.2519,credit,WWW.HOSTELWORLD.COM,deposit,Accommodation,Hostel,30.40,,,
6/25/23,Sunday,La Serena,-29.9027,-71.2519,credit,HOSTAL EL PUNTO,hostel in la serena,Accommodation,Hostel,81.56,,,
6/25/23,Sunday,La Serena,-29.9027,-71.2519,credit,PMJ SPA,expensive dinner near beach,Dining,,97.79,,,
6/26/23,Monday,La Serena,-29.9027,-71.2519,credit,PAYU *UBER TRIP,from beach to hostal,Transportation,,3.72,,,
6/26/23,Monday,La Serena,-29.9027,-71.2519,credit,TOTTUS MP LA SERENA,beach picnic supplies,Groceries,,32.21,,,
6/26/23,Monday,La Serena,-29.9027,-71.2519,credit,RESTAURANT EL AMIT,,Dining,,35.43,,,
6/27/23,Tuesday,La Serena,-29.9027,-71.2519,cash,Japanese Garden,Walk through garden,Excursion,,2.50,,,estimate usd
6/27/23,Tuesday,La Serena,-29.9027,-71.2519,credit,PAYU *UBER TRIP,from hostal to beach,Transportation,,3.76,,,
6/27/23,Tuesday,La Serena,-29.9027,-71.2519,credit,PAYU *UBER TRIP,from restaurant to hostal,Transportation,,3.96,,,
6/27/23,Tuesday,La Serena,-29.9027,-71.2519,cash,Water and Powerade,hydration station,Health,,5.01,,,
6/27/23,Tuesday,La Serena,-29.9027,-71.2519,credit,UNIMARC RECOVA,alcohol purchase,Entertainment,Alcohol,12.14,,,
6/27/23,Tuesday,La Serena,-29.9027,-71.2519,credit,BOMBO BURGER,dinner in la serena,Dining,,43.34,,,
6/27/23,Tuesday,Santiago,-33.4489,-70.6693,credit,TURBUS WEB 2,bus la serena to santiago,Transportation,,52.32,,,
6/28/23,Wednesday,Pucon,-39.2723,-71.9776,credit,WWW.HOSTELWORLD.COM,deposit for chili kiwi hostal,Accommodation,Hostel,5.05,,,
6/28/23,Wednesday,Santiago,-33.4489,-70.6693,credit,PAYU *UBER TRIP,from bus station to hostal prov,Transportation,,6.73,,,
6/28/23,Wednesday,La Serena,-29.9027,-71.2519,cash,Breakfast,breakfast la serena,Dining,,7.14,,,
6/28/23,Wednesday,Santiago,-33.4489,-70.6693,credit,HOSTAL PROVIDENCIA,One night at la provedencia,Accommodation,Hostel,27.32,,,"paid in USD, no breakdown"
6/29/23,Thursday,Santiago,-33.4489,-70.6693,credit,PAYU *UBER TRIP,from provedencia to la chimba,Transportation,,2.74,,,
6/29/23,Thursday,Santiago,-33.4489,-70.6693,cash,Sopaipillas,wesley made sopiapillas,Dining,,6.26,,,
6/29/23,Thursday,Santiago,-33.4489,-70.6693,credit,MP *LA RUTA CAFE SPA,empanadas ans coffee,Dining,,11.10,,,
6/29/23,Thursday,Santiago,-33.4489,-70.6693,cash,Mojitos,dranks,Entertainment,Alcohol,12.52,,,
6/29/23,Thursday,Santiago,-33.4489,-70.6693,credit,TRANSPORTES PATRIMONIALES,riding up to san cristobal hill,Excursion,,18.81,,,
6/29/23,Thursday,Santiago,-33.4489,-70.6693,credit,SUMUP * LUIS REINALDO,,Misc,,19.63,,,
6/29/23,Thursday,Santiago,-33.4489,-70.6693,credit,LAVANDERIA TIME WASH,laundry service,Health,,19.83,,,
6/29/23,Thursday,Santiago,-33.4489,-70.6693,credit,Tab*La Chimba Hostel,stay 2nd time at la chimba,Accommodation,Hostel,179.48,,,
6/30/23,Friday,Santiago,-33.4489,-70.6693,cash,Water,hydration station,Health,,3.13,,,
6/30/23,Friday,Santiago,-33.4489,-70.6693,cash,Water and Snacks,hydration station,Health,,6.26,,,
6/30/23,Friday,Santiago,-33.4489,-70.6693,credit,SUMUP C*MARCO AURELIO VER,,Misc,,8.23,,,
6/30/23,Friday,Santiago,-33.4489,-70.6693,cash,Blip Card,adding money to transit card,Transportation,,12.52,,,
6/30/23,Friday,Santiago,-33.4489,-70.6693,credit,SUMUP * BEATRIZ ALEXAN,farmacy,Health,,26.04,,,
6/30/23,Friday,Santiago,-33.4489,-70.6693,credit,CYT,,Dining,,115.01,,,
7/1/23,Saturday,Santiago,-33.4489,-70.6693,cash,Water and Snacks,,Health,,4.29,,,
7/1/23,Saturday,Santiago,-33.4489,-70.6693,credit,MP *LA RUTA CAFE SPA,yellow café,Dining,,6.23,,,
7/1/23,Saturday,Santiago,-33.4489,-70.6693,credit,TACOBELL,taco bell before wine,Dining,,7.46,,,
7/1/23,Saturday,Santiago,-33.4489,-70.6693,cash,Weed,,Entertainment,Alcohol,12.26,,,
7/1/23,Saturday,Santiago,-33.4489,-70.6693,credit,SANTA ISABEL PTE ALTO,,Groceries,,22.24,,,
7/2/23,Sunday,Santiago,-33.4489,-70.6693,cash,Snacks,,Snacks,,6.50,,,
7/2/23,Sunday,Santiago,-33.4489,-70.6693,credit,EMP. LA ROSA MERCED,little café,Dining,,12.56,,,
7/3/23,Monday,Santiago,-33.4489,-70.6693,cash,Lock,,Misc,,6.13,,,
7/3/23,Monday,Santiago,-33.4489,-70.6693,credit,MP *LA RUTA CAFE SPA,,Dining,,10.22,,,
7/3/23,Monday,Santiago,-33.4489,-70.6693,cash,Burger,,Dining,,11.03,,,
7/3/23,Monday,Santiago,-33.4489,-70.6693,credit,RESTAURANTE PANCO Y PANCH,lunch with carlos,Dining,,16.32,,,
7/3/23,Monday,Santiago,-33.4489,-70.6693,credit,YA GANA*ROXANA MARIA GUZM,mojitos plaza azual,Entertainment,Alcohol,18.76,,,
7/3/23,Monday,Pucon,-39.2723,-71.9776,credit,WWW.HOSTELWORLD.COM,deposit for pucon hostel,Accommodation,Hostel,49.57,,,high cost for deposit?
7/3/23,Monday,Santiago,-33.4489,-70.6693,credit,DECATHLON COSTAN CENTER,boots and travel gear,Misc,,225.50,,,
7/4/23,Tuesday,Santiago,-33.4489,-70.6693,cash,Chocolate Balls,,Snacks,,2.45,,,
7/4/23,Tuesday,Santiago,-33.4489,-70.6693,credit,FARMACIAS FARESP LIMITADA,,Health,,8.96,,,
7/4/23,Tuesday,Santiago,-33.4489,-70.6693,credit,SUMUP C*MARCO AURELIO VER,,Misc,,13.76,,,
7/4/23,Tuesday,Santiago,-33.4489,-70.6693,credit,SUMUP * BEATRIZ ALEXAN,farmacy,Health,,30.38,,,
7/4/23,Tuesday,Pucon,-39.2723,-71.9776,credit,TURBUS WEB 2,santiago to pucon bus,Transportation,,86.43,,,
7/5/23,Wednesday,Santiago,-33.4489,-70.6693,credit,PAYU *UBER TRIP,to bus station,Transportation,,11.01,,,
7/5/23,Wednesday,Pucon,-39.2723,-71.9776,credit,CHOCOLATE CASSIS LTDA,restaurant,Dining,,55.33,,,
7/5/23,Wednesday,Santiago,-33.4489,-70.6693,credit,Tab*La Chimba Hostel,bad habits la chimba,Entertainment,Alcohol,105.04,,,
7/5/23,Wednesday,Pucon,-39.2723,-71.9776,credit,CHILI KIWI HOSTEL E.I.,hostel pucon,Accommodation,Hostel,315.67,,,
7/6/23,Thursday,Pucon,-39.2723,-71.9776,credit,PAYU *UBER TRIP,bus to hostel,Transportation,,2.63,,,
7/6/23,Thursday,Pucon,-39.2723,-71.9776,credit,ALMACENES ELTIT,fruit,Groceries,,10.16,,,
7/6/23,Thursday,Pucon,-39.2723,-71.9776,credit,ALMACENES ELTIT,food,Groceries,,18.94,,,
7/6/23,Thursday,Pucon,-39.2723,-71.9776,credit,297 CAFE BISTRO,pucon breakfat spot,Dining,,25.91,,,
7/7/23,Friday,Pucon,-39.2723,-71.9776,credit,JORGE SALVADOR VASQUEZ VA,,Misc,,3.10,,,
7/7/23,Friday,Pucon,-39.2723,-71.9776,cash,Bus to and from Nacional Park,Parque Huerquehue bus,Transportation,,14.22,,,estimate usd
7/7/23,Friday,Pucon,-39.2723,-71.9776,credit,ALMACENES ELTIT,food,Groceries,,20.62,,,
7/8/23,Saturday,Pucon,-39.2723,-71.9776,credit,ALMACENES ELTIT,food,Groceries,,9.78,,,
7/8/23,Saturday,Pucon,-39.2723,-71.9776,credit,D TOROS,restaurant,Dining,,59.24,,,
7/9/23,Sunday,Pucon,-39.2723,-71.9776,credit,PAYU *UBER TRIP,return from waterfall hike,Transportation,,4.21,,,
7/9/23,Sunday,Pucon,-39.2723,-71.9776,credit,ALMACENES ELTIT,food,Groceries,,30.27,,,
7/9/23,Sunday,Pucon,-39.2723,-71.9776,cash,los pozones,los pozones,Excursion,,36.78,,,estimate usd
7/10/23,Monday,Pucon,-39.2723,-71.9776,credit,ALMACENES ELTIT,bad habits,Entertainment,Alcohol,16.08,,,
7/10/23,Monday,Pucon,-39.2723,-71.9776,credit,ERMITANO EXPEDICIONES SPA,to the geometric thermals,Excursion,,148.72,,,which excursion?
7/11/23,Tuesday,Pucon,-39.2723,-71.9776,credit,BLACK FOREST,restaurant,Dining,,78.85,,,
7/11/23,Tuesday,Pucon,-39.2723,-71.9776,credit,CHILI KIWI HOSTEL E.I.,hostel pucon,Accommodation,Hostel,88.28,,,
7/12/23,Wednesday,Pucon,-39.2723,-71.9776,credit,CHILI KIWI HOSTEL E.I.,laundry,Health,,17.17,,,
7/12/23,Wednesday,Pucon,-39.2723,-71.9776,credit,297 CAFE BISTRO,pucon breakfat spot,Dining,,25.22,,,
7/12/23,Wednesday,Pucon,-39.2723,-71.9776,credit,LA FABRIKA,beer and fries,Entertainment,Alcohol,35.02,,,
7/12/23,Wednesday,Pucon,-39.2723,-71.9776,credit,ALMACENES ELTIT,groceries,Groceries,,45.42,,,
7/13/23,Thursday,Pucon,-39.2723,-71.9776,credit,PRODUCTOS PUCONO SPA,,Misc,,9.98,,,
7/13/23,Thursday,Pucon,-39.2723,-71.9776,credit,ALMACENES ELTIT,snacks and alc,Entertainment,Alcohol,14.50,,,
7/13/23,Thursday,Valdivia,-39.8174,-73.2425,credit,PASAJEBUS,bus pucon to valdivia,Transportation,,21.35,,,
7/14/23,Friday,Valdivia,-39.8174,-73.2425,cash,Towels,,Health,,3.68,,,
7/14/23,Friday,Valdivia,-39.8174,-73.2425,credit,CARROS,wine,Entertainment,Alcohol,7.50,,,
7/14/23,Friday,Valdivia,-39.8174,-73.2425,credit,SB ACUENTA VALDIVIA TERMI,groceries,Groceries,,10.82,,,
7/14/23,Friday,Valdivia,-39.8174,-73.2425,credit,BAR BUNDOR,beer place,Entertainment,Alcohol,42.08,,,
7/14/23,Friday,Valdivia,-39.8174,-73.2425,credit,KAPAI LODGE CENTRAL SPA,3 nights hostel,Accommodation,Hostel,148.48,,,
7/15/23,Saturday,Valdivia,-39.8174,-73.2425,cash,Tour Tip,,Excursion,,6.13,,,
7/15/23,Saturday,Valdivia,-39.8174,-73.2425,credit,CERVECERIA KUNSTMANN LIMI,quick beer before uber,Entertainment,Alcohol,6.49,,,
7/15/23,Saturday,Valdivia,-39.8174,-73.2425,credit,CERVECERIA KUNSTMANN LIMI,beer tour,Excursion,,39.36,,,
7/15/23,Saturday,Valdivia,-39.8174,-73.2425,credit,CERVECERIA KUNSTMANN LIMI,beer and dinner,Entertainment,Alcohol,44.65,,,
7/15/23,Saturday,Valdivia,-39.8174,-73.2425,credit,JUMBO VALDIVIA,groceries,Groceries,,60.41,,,
7/16/23,Sunday,Valdivia,-39.8174,-73.2425,credit,PAYU *UBER TRIP,uber back from brewery,Transportation,,4.54,,,
7/16/23,Sunday,Valdivia,-39.8174,-73.2425,credit,PAYU *UBER TRIP,uber to brewery,Transportation,,4.79,,,
7/16/23,Sunday,Valdivia,-39.8174,-73.2425,credit,DUNKIN PORTAL VALDIVIA,coffee and donuts,Dining,,11.81,,,
7/16/23,Sunday,Valdivia,-39.8174,-73.2425,credit,KAPAI LODGE CENTRAL SPA,2 add nights valdiva,Accommodation,Hostel,98.40,,,
7/17/23,Monday,Valdivia,-39.8174,-73.2425,credit,MP *COMERCIAL MI BARR,teja market,Groceries,,34.94,,,
7/18/23,Tuesday,Valdivia,-39.8174,-73.2425,credit,KAPAI LODGE CENTRAL SPA,laundry,Health,,10.97,,,
7/18/23,Tuesday,Puerto Varas,-41.3167,-72.9833,credit,RECORRIDO,valdivia to puerto varas,Transportation,,20.22,,,
7/18/23,Tuesday,Valdivia,-39.8174,-73.2425,credit,BAR BUNDOR,bar bundor beers,Entertainment,Alcohol,25.80,,,
7/18/23,Tuesday,Valdivia,-39.8174,-73.2425,credit,JUMBO VALDIVIA,groceries,Groceries,,28.25,,,
7/19/23,Wednesday,Puerto Varas,-41.3167,-72.9833,credit,MAICAO PUERTO VARAS,tampons,Health,,3.93,,,
7/19/23,Wednesday,Puerto Varas,-41.3167,-72.9833,cash,Powerade,,Health,,4.29,,,
7/19/23,Wednesday,Puerto Varas,-41.3167,-72.9833,credit,WWW.HOSTELWORLD.COM,deposit pv,Accommodation,Hostel,12.54,,,
7/19/23,Wednesday,Puerto Varas,-41.3167,-72.9833,credit,HOTEL BELLAVISTA,4 drinks and a papas,Entertainment,Alcohol,38.87,,,
7/19/23,Wednesday,Puerto Varas,-41.3167,-72.9833,credit,DEL MAGO,acohol out,Dining,,64.85,,,
7/19/23,Wednesday,Puerto Varas,-41.3167,-72.9833,cash,3 nights hostel - PV,,Accommodation,Hostel,88.27,,,
7/20/23,Thursday,Puerto Varas,-41.3167,-72.9833,credit,TELEFONICA PROVIDENCIA,,Misc,,6.56,,,
7/20/23,Thursday,Puerto Varas,-41.3167,-72.9833,credit,TUTTI SPA,coffe truck,Snacks,Coffee,6.68,,,
7/20/23,Thursday,Puerto Varas,-41.3167,-72.9833,credit,SANTA ISABEL PTO VARAS,groceries,Groceries,,20.30,,,
7/20/23,Thursday,Puerto Varas,-41.3167,-72.9833,credit,PARENTESIS SPA,,Entertainment,Alcohol,39.18,,,
7/21/23,Friday,Puerto Varas,-41.3167,-72.9833,credit,SANTA ISABEL PTO VARAS,groceries,Groceries,,0.53,,,
7/21/23,Friday,Puerto Varas,-41.3167,-72.9833,credit,SANTA ISABEL PTO VARAS,groceries,Groceries,,11.41,,,
7/21/23,Friday,Puerto Varas,-41.3167,-72.9833,credit,DARUMA TEA HOUSE SPA,breakfast,Dining,,26.39,,,
7/21/23,Friday,Puerto Varas,-41.3167,-72.9833,credit,BITCOIN SPA,drinks,Entertainment,Alcohol,37.26,,,
7/22/23,Saturday,Puerto Varas,-41.3167,-72.9833,cash,Coffee,,Snacks,Coffee,2.45,,,
7/22/23,Saturday,Puerto Varas,-41.3167,-72.9833,credit,KATARATA,coffee,Snacks,Coffee,5.96,,,
7/22/23,Saturday,Puerto Varas,-41.3167,-72.9833,cash,Violin Musician Tip,,Excursion,,6.13,,,
7/22/23,Saturday,Puerto Varas,-41.3167,-72.9833,credit,MERPAGO*CAROLA PATRICIA,late night alc run,Entertainment,Alcohol,8.39,,,
7/22/23,Saturday,Puerto Varas,-41.3167,-72.9833,credit,SALTOS DE PETROHUE,entry tix waterfall,Excursion,,8.87,,,
7/22/23,Saturday,Puerto Varas,-41.3167,-72.9833,cash,Rainy Lake Boat Ride,,Excursion,,12.26,,,
7/22/23,Saturday,Puerto Varas,-41.3167,-72.9833,cash,River Boat Ride,,Excursion,,14.71,,,
7/22/23,Saturday,Puerto Varas,-41.3167,-72.9833,cash,1 night more in PV,,Accommodation,Hostel,29.42,,,
7/22/23,Saturday,Puerto Varas,-41.3167,-72.9833,credit,340 RESTAURANTE,the place with gas inside,Entertainment,Alcohol,32.36,,,
7/22/23,Saturday,Puerto Varas,-41.3167,-72.9833,credit,DEL MAGO,cool magic bar,Entertainment,Alcohol,35.66,,,
7/22/23,Saturday,Puerto Varas,-41.3167,-72.9833,credit,CERVECERIA BORDE LAGO,shit lunch on tour,Dining,,39.85,,,
7/22/23,Saturday,Puerto Varas,-41.3167,-72.9833,cash,Tour,,Excursion,,61.30,,,
7/23/23,Sunday,Puerto Varas,-41.3167,-72.9833,cash,Tip,,Excursion,,1.23,,,
7/23/23,Sunday,Puerto Varas,-41.3167,-72.9833,credit,TUTTI SPA,little coffee truck,Snacks,Coffee,6.32,,,
7/23/23,Sunday,Puerto Varas,-41.3167,-72.9833,credit,SANTA ISABEL PTO VARAS,groceries,Groceries,,10.06,,,
7/23/23,Sunday,Puerto Varas,-41.3167,-72.9833,credit,SALCOBRAND 455,face wash,Health,,14.10,,,
7/23/23,Sunday,Puerto Varas,-41.3167,-72.9833,credit,SANTA ISABEL PTO VARAS,groceries,Groceries,,15.74,,,
7/23/23,Sunday,Castro,-42.4801,-73.7624,credit,RECORRIDO,puerto varas to castro,Transportation,,28.04,,,
7/23/23,Sunday,Puerto Varas,-41.3167,-72.9833,credit,DARUMA TEA HOUSE SPA,brunch,Dining,,50.54,,,
7/24/23,Monday,Puerto Varas,-41.3167,-72.9833,credit,PAYU *UBER TRIP,to bus station,Transportation,,2.13,,,
7/24/23,Monday,Puerto Varas,-41.3167,-72.9833,credit,HOTEL BELLAVISTA,breakfast,Dining,,17.48,,,
7/24/23,Monday,Castro,-42.4801,-73.7624,credit,EXPRESS CASTRO,lider castro,Entertainment,Alcohol,21.38,,,
7/24/23,Monday,Castro,-42.4801,-73.7624,credit,MP *NOMADES CHILOE SP,dinner and drinks,Dining,,34.37,,,
7/25/23,Tuesday,Castro,-42.4801,-73.7624,cash,Breakfast,,Dining,,10.05,,,
7/25/23,Tuesday,Castro,-42.4801,-73.7624,credit,EXPRESS CASTRO,alcohol and snax,Entertainment,Alcohol,12.64,,,
7/25/23,Tuesday,Castro,-42.4801,-73.7624,credit,ENCANTO CHILOTE CAFE REST,bday drinks,Entertainment,Alcohol,68.46,,,
7/26/23,Wednesday,Castro,-42.4801,-73.7624,cash,Coffee,,Snacks,Coffee,3.07,,,
7/26/23,Wednesday,Castro,-42.4801,-73.7624,cash,Bus,,Transportation,,3.68,,,
7/26/23,Wednesday,Castro,-42.4801,-73.7624,credit,SUPERMERCADO OHIGGINS,groceries,Groceries,,10.72,,,
7/26/23,Wednesday,Castro,-42.4801,-73.7624,credit,CASA ESQUILA,drinks on island,Entertainment,Alcohol,42.70,,,
7/27/23,Thursday,Castro,-42.4801,-73.7624,cash,Breakfast,,Dining,,4.41,,,double count?
7/27/23,Thursday,Castro,-42.4801,-73.7624,cash,Breakfast,,Dining,,4.41,,,
7/27/23,Thursday,Castro,-42.4801,-73.7624,cash,Bus to and from Nacional Park,,Transportation,,12.26,,,
7/27/23,Thursday,Castro,-42.4801,-73.7624,credit,PARQUE NACIONAL CHILOE,muddy park,Excursion,,14.94,,,
7/27/23,Thursday,Castro,-42.4801,-73.7624,credit,KATAE,dinner,Dining,,33.21,,,
7/27/23,Thursday,Castro,-42.4801,-73.7624,credit,ALMUD BAR,drinks cool bar,Entertainment,Alcohol,37.47,,,
7/27/23,Thursday,Castro,-42.4801,-73.7624,cash,Castro 4 Nights,,Accommodation,Hostel,147.12,,,
7/28/23,Friday,Ancud,-41.8675,-73.8277,credit,RECORRIDO,castro to ancud,Transportation,,8.93,,,
7/28/23,Friday,Castro,-42.4801,-73.7624,credit,MP *ARBAL LTDA,chicken breakfast,Dining,,12.06,,,
7/28/23,Friday,Ancud,-41.8675,-73.8277,credit,UNIMARC ANCUD,groceries,Groceries,,46.86,,,
7/28/23,Friday,Ancud,-41.8675,-73.8277,cash,Ancud 3 Nights,,Accommodation,Hostel,122.60,,,
7/29/23,Saturday,Ancud,-41.8675,-73.8277,cash,Dranks,,Entertainment,Alcohol,14.71,,,
7/30/23,Sunday,Ancud,-41.8675,-73.8277,credit,UNIMARC ANCUD,snacks and alc,Entertainment,Alcohol,21.06,,,
7/30/23,Sunday,Osorno,-40.5762,-73.1149,credit,RECORRIDO,ancud to osorno,Transportation,,23.31,,,
7/30/23,Sunday,Ancud,-41.8675,-73.8277,credit,CAFE HOTEL BLANCO ANCUD,breakfast burger and coffee,Dining,,30.52,,,
7/30/23,Sunday,Ancud,-41.8675,-73.8277,credit,SUMUP * DANIEL ENRIQUE,place by water,Dining,,69.89,,,
7/31/23,Monday,Ancud,-41.8675,-73.8277,cash,coffe,,Snacks,Coffee,2.45,,,
7/31/23,Monday,Osorno,-40.5762,-73.1149,cash,q tips,,Health,,3.07,,,
7/31/23,Monday,Osorno,-40.5762,-73.1149,credit,HIP LIDER OSORNO,toothpaste and water,Health,,10.50,,,
7/31/23,Monday,Osorno,-40.5762,-73.1149,credit,NATIVO LTDA.,drinks and shit dinner,Dining,,32.16,,,
7/31/23,Monday,Ancud,-41.8675,-73.8277,credit,SUMUP * DANIEL ENRIQUE,place by water,Dining,,70.56,,,
7/31/23,Monday,Osorno,-40.5762,-73.1149,cash,2 nights in osorno,,Accommodation,Hostel,85.82,,,
8/1/23,Tuesday,Osorno,-40.5762,-73.1149,cash,breakfast and coffee,,Dining,,3.15,,,
8/1/23,Tuesday,Osorno,-40.5762,-73.1149,credit,TUR Y CAB AGUAS CALIENTES,dranks,Entertainment,Alcohol,7.14,,,
8/1/23,Tuesday,Osorno,-40.5762,-73.1149,credit,HIP LIDER OSORNO,groceries,Groceries,,8.08,,,
8/1/23,Tuesday,Osorno,-40.5762,-73.1149,credit,HIP LIDER OSORNO,alc and snacks,Snacks,,13.49,,,
8/1/23,Tuesday,Osorno,-40.5762,-73.1149,cash,bus to and from puyuhue,,Transportation,,16.34,,,
8/1/23,Tuesday,Osorno,-40.5762,-73.1149,credit,TUR Y CAB AGUAS CALIENTES,dranks,Entertainment,Alcohol,46.95,,,
8/2/23,Wednesday,Osorno,-40.5762,-73.1149,cash,water,,Health,,1.05,,,
8/2/23,Wednesday,Osorno,-40.5762,-73.1149,credit,DUNKIN PORTAL OSORNO,dunkin,Snacks,Coffee,7.39,,,
8/2/23,Wednesday,Osorno,-40.5762,-73.1149,credit,BOTILLERIA EL BOLICHE,dranks,Groceries,,11.36,,,
8/2/23,Wednesday,Osorno,-40.5762,-73.1149,cash,laundry in Osorno,,Health,,17.27,,,
8/2/23,Wednesday,Osorno,-40.5762,-73.1149,credit,MP *ELABORACION DE AL,burritos,Dining,,18.35,,,
